SYMBOL,MARKET_CAP,MARKET_CAP_CATEGORY,PE_RATIO,PRICE_TO_BOOK,ROE,DEBT_TO_EQUITY,OPERATING_MARGIN,PROFIT_MARGIN,REVENUE_GROWTH,EARNINGS_GROWTH,CURRENT_PRICE,SECTOR,RAW_SECTOR,INDUSTRY,FETCH_DATE,REVENUE_GROWTH_SCORE,EARNINGS_GROWTH_SCORE,GROWTH_SCORE,GROWTH_RANK,ROE_SCORE,OPERATING_MARGIN_SCORE,PROFIT_MARGIN_SCORE,DEBT_PENALTY,QUALITY_SCORE,QUALITY_RANK,PROMOTER_HOLDING,FII_HOLDING,DII_HOLDING,PLEDGE_PERCENT,OWNERSHIP_SCORE,OWNERSHIP_RANK,VALUATION_SCORE,VALUATION_RANK,VALUATION_STATUS,ROE_FACTOR,MARGIN_FACTOR,DEBT_FACTOR,QUALITY_FACTOR,REVENUE_FACTOR,EARNINGS_FACTOR,GROWTH_FACTOR,PE_FACTOR,PB_FACTOR,VALUE_FACTOR,PROMOTER_FACTOR,FII_FACTOR,OWNERSHIP_FACTOR,FACTOR_SCORE,FACTOR_RANK,FACTOR_GRADE
KAPSTON,10319553536.0,SMALL CAP,38.665905,10.131461,0.0,172.342,0.04796,0.03336,0.165,0.641,339.1,CAPITAL GOODS,Industrials,Specialty Business Services,2026-05-11,16.5,64.1,40.3,539,0.0,4.796,3.3360000000000003,172.342,-14.9614,2126,62.15,7.74,6.49,6.87,25.009999999999994,667,53.72931485868335,919,FAIR VALUE,42.27386934673367,31.65829145728643,7.45393634840871,31.063651591289787,62.08123953098828,82.95644891122278,72.51884422110552,33.64341085271318,9.497444633730835,21.57042774322201,90.36850921273032,31.051088777219434,60.709798994974875,47.53079409135797,1237,WEAK
SHRADHA,2204105216.0,MICRO CAP,11.933333,1.1857296,0.0,92.509,0.09273,0.18049999,0.255,-0.173,37.59,REALTY,Real Estate,Real Estate - Development,2026-05-11,25.5,-17.299999999999997,4.100000000000001,1346,0.0,9.273,18.049999,92.509,-1.9565002499999995,1585,37.94,9.05,9.48,6.02,17.761999999999997,1910,-14.838787884017416,2004,EXPENSIVE,42.27386934673367,50.753768844221106,15.745393634840871,40.36013400335009,74.12060301507537,18.73953098827471,46.43006700167504,85.73643410852712,72.61499148211243,79.17571279531978,19.974874371859297,36.59966499162479,28.287269681742046,47.5296567969199,1238,WEAK
BALAMINES,45827977216.0,SMALL CAP,31.805712,2.4342015,0.0,1.53,0.12828,0.104169995,0.059,-0.073,1414.4,CHEMICALS,Basic Materials,Specialty Chemicals,2026-05-11,5.9,-7.3,-0.7000000000000002,1637,0.0,12.828,10.4169995,1.53,6.299649875,701,53.56,10.79,6.17,1.05,23.4205,965,6.696450108652151,1708,EXPENSIVE,42.27386934673367,63.107202680067,78.05695142378559,57.76381909547739,41.72948073701843,23.450586264656618,32.59003350083752,42.0671834625323,49.40374787052811,45.7354656665302,65.45226130653266,47.278056951423785,56.36515912897822,47.52628073799616,1239,WEAK
JKPAPER,70977232896.0,MID CAP,27.920828,1.210372,0.0,37.239,0.045479998,0.03822,0.08,-0.583,391.45,OTHERS,Basic Materials,Paper & Paper Products,2026-05-11,8.0,-58.3,-25.15,2125,0.0,4.5479998,3.822,37.239,-1.40400006,1532,63.91,14.31,8.65,1.88,28.636,297,-36.42301815930898,2126,EXPENSIVE,42.27386934673367,30.402010050251256,37.018425460636514,36.47403685092127,45.74958123953099,7.097989949748744,26.423785594639867,49.25064599483204,71.97614991482112,60.61339795482658,95.68676716917923,69.49329983249581,82.59003350083752,47.51003302480116,1240,WEAK
DEEPAKFERT,161469628416.0,MID CAP,18.417414,2.475901,0.0,62.046,0.08648,0.0784,0.097,-0.436,1277.8,CHEMICALS,Basic Materials,Chemicals,2026-05-11,9.7,-43.6,-16.95,2014,0.0,8.648,7.84,62.046,-1.6502000000000008,1555,55.04,15.46,9.76,5.1,25.832,552,-56.73108382589777,2182,EXPENSIVE,42.27386934673367,48.57621440536013,24.66499162479062,41.27303182579564,49.45561139028476,10.385259631490786,29.92043551088777,68.83720930232559,48.594548551959114,58.715878927142356,69.55611390284757,74.392797319933,71.97445561139028,47.496107108711556,1241,WEAK
SURAKSHA,15994001408.0,SMALL CAP,49.136,6.923996,0.0,51.3,0.17318001,0.11321,0.292,0.22,307.1,PHARMA,Healthcare,Diagnostics & Research,2026-05-11,29.2,22.0,25.6,745,0.0,17.318001,11.321,51.3,2.895650299999999,1017,35.09,10.56,4.53,6.95,15.887,2139,18.57893202034805,1404,EXPENSIVE,42.27386934673367,74.20435510887772,29.061976549413735,52.403685092127304,77.86850921273032,68.99078726968175,73.42964824120602,23.824289405684755,16.013628620102217,19.918959012893488,11.99748743718593,45.56113902847571,28.77931323283082,47.489654449144865,1242,WEAK
GOCOLORS,15037191168.0,SMALL CAP,21.724924,2.223899,0.08529,77.141,0.113479994,0.06849,-0.002,-0.598,285.9,FMCG,Consumer Cyclical,Apparel Retail,2026-05-11,-0.2,-59.8,-30.0,2178,8.529,11.3479994,6.848999999999999,77.141,0.387699819999999,1321,63.32,7.89,5.75,1.69,25.7975,557,-67.246939895093,2208,EXPENSIVE,87.43718592964824,57.66331658291457,19.34673366834171,61.90954773869347,26.088777219430487,6.595477386934673,16.34212730318258,62.01550387596899,52.427597955706986,57.22155091583799,93.71859296482413,31.57453936348409,62.64656616415411,47.44912592856124,1243,WEAK
GAEL,76643868672.0,MID CAP,38.150684,2.4745657,0.0,9.321,0.04448,0.03633,0.312,-0.077,167.1,FMCG,Consumer Defensive,Packaged Foods,2026-05-11,31.2,-7.7,11.75,1084,0.0,4.448,3.633,9.321,1.3105499999999997,1219,42.63,19.9,12.56,9.53,23.0775,1037,7.116876143211015,1700,EXPENSIVE,42.27386934673367,29.857621440536015,63.23283082077052,41.49916247906198,79.60636515912898,23.26214405360134,51.43425460636516,34.21188630490956,48.67972742759796,41.44580686625376,32.95644891122278,79.5644891122278,56.26046901172529,47.42128030122395,1244,WEAK
CONFIPET,18914484224.0,SMALL CAP,22.413385,1.3558959,0.0,55.384,0.03101,0.01911,0.999,-0.315,56.93,POWER,Energy,Oil & Gas Refining & Marketing,2026-05-11,99.9,-31.5,34.2,601,0.0,3.101,1.911,55.384,-4.13035,1771,51.66,6.84,3.36,2.62,20.710999999999995,1409,-18.252065875821675,2035,EXPENSIVE,42.27386934673367,24.83249581239531,27.1356783919598,32.26968174204356,94.5142378559464,13.735343383584588,54.1247906197655,60.36175710594315,68.01533219761498,64.18854465177907,59.61055276381909,26.423785594639863,43.01716917922948,47.359484474744434,1245,WEAK
DEEPAKNTR,254182064128.0,LARGE CAP,47.76012,4.6053476,0.0,22.412,0.077649996,0.067090005,0.038,0.018,1863.6,CHEMICALS,Basic Materials,Chemicals,2026-05-11,3.8,1.7999999999999998,2.8,1403,0.0,7.764999599999999,6.709000499999999,22.412,1.7655500049999997,1155,51.12,29.3,20.22,8.77,30.86,182,8.482335529739194,1673,EXPENSIVE,42.27386934673367,45.01675041876047,48.785594639866,44.67336683417086,37.37437185929649,54.92043551088778,46.14740368509213,25.32299741602067,26.788756388415674,26.055876902218174,58.0820770519263,90.87102177554439,74.47654941373534,47.3527164189696,1246,WEAK
ASHAPURMIN,62669893632.0,MID CAP,16.596256,4.3943787,0.0,86.445,0.11391,0.09864,0.11,-0.209,656.05,OTHERS,Basic Materials,Other Industrial Metals & Mining,2026-05-11,11.0,-20.9,-4.949999999999999,1761,0.0,11.391,9.864,86.445,-2.7611999999999988,1653,58.93,12.13,16.54,9.79,27.4205,386,-28.54251942644933,2089,EXPENSIVE,42.27386934673367,57.91457286432161,17.04355108877722,43.484087102177554,52.38693467336684,17.231993299832496,34.80946398659967,73.43669250645995,28.236797274275983,50.83674489036797,80.56951423785594,56.32328308207705,68.44639865996649,47.34469403670006,1247,WEAK
PITTIENG,35485032448.0,SMALL CAP,27.473562,3.8046727,0.0,82.817,0.12812,0.06771,0.15,-0.007,961.3,CAPITAL GOODS,Industrials,Metal Fabrication,2026-05-11,15.0,-0.7000000000000001,7.15,1246,0.0,12.812,6.771000000000001,82.817,-2.7453499999999984,1651,55.46,11.62,3.5,4.47,23.325,989,8.576614896801768,1669,EXPENSIVE,42.27386934673367,63.06532663316583,17.713567839195978,45.678391959798994,59.54773869346733,26.94723618090452,43.247487437185924,49.97416020671835,32.36797274275979,41.17106647473907,70.77051926298158,53.287269681742046,62.02889447236181,47.31775600851565,1248,WEAK
SYMPHONY,53701033984.0,MID CAP,31.762793,6.8752694,0.0,0.639,0.15084,0.12329,-0.26,0.0,782.0,FMCG,Consumer Cyclical,"Furnishings, Fixtures & Appliances",2026-05-11,-26.0,0.0,-13.0,1946,0.0,15.084,12.329,0.639,7.54355,608,58.94,18.57,6.07,5.77,27.1405,410,6.567301798811208,1710,EXPENSIVE,42.27386934673367,69.22110552763819,81.74204355108877,60.9463986599665,7.935510887772194,40.619765494137354,24.277638190954775,42.22222222222222,16.141396933560475,29.18180957789135,80.61139028475712,78.30820770519263,79.45979899497488,47.29553276984963,1249,WEAK
NOCIL,28634755072.0,SMALL CAP,48.157307,1.6069889,0.03147,0.453,0.06182,0.04152,0.013,-0.192,171.44,CHEMICALS,Basic Materials,Specialty Chemicals,2026-05-11,1.3,-19.2,-8.95,1852,3.147,6.182,4.152,0.453,3.94875,911,46.67,13.99,8.91,0.88,22.671,1099,7.538264539897641,1690,EXPENSIVE,84.67336683417085,37.6465661641541,82.70519262981576,65.46901172529314,32.663316582914575,17.94388609715243,25.303601340033502,24.8062015503876,63.58603066439523,44.19611610739142,44.68174204355109,67.50418760469012,56.0929648241206,47.28960010590039,1250,WEAK
COFFEEDAY,5439731712.0,SMALL CAP,14.385475,0.20864731,0.0,38.774,-0.029679999,0.03385,0.07,0.0,25.75,FMCG,Consumer Cyclical,Restaurants,2026-05-11,7.000000000000001,0.0,3.5000000000000004,1368,0.0,-2.9679999,3.385,38.774,-3.92154997,1760,44.64,10.74,1.86,6.09,18.702,1769,148.64932527530297,357,UNDERVALUED,42.27386934673367,12.26968174204355,35.678391959798994,28.95309882747069,44.0536013400335,40.619765494137354,42.336683417085425,79.27648578811369,93.78194207836457,86.52921393323913,38.81909547738693,46.92211055276382,42.870603015075375,47.26689806302973,1251,WEAK
UDS,11692457984.0,SMALL CAP,12.591273,1.1526632,0.0,4.984,0.04009,0.031689998,0.104,-0.702,173.13,CAPITAL GOODS,Industrials,Specialty Business Services,2026-05-11,10.4,-70.19999999999999,-29.899999999999995,2175,0.0,4.009,3.1689998,4.984,1.49654995,1189,58.58,7.01,1.6,9.87,22.018999999999995,1208,-138.05521696800176,2277,EXPENSIVE,42.27386934673367,28.14070351758794,69.0536013400335,41.97654941373534,50.774706867671696,4.313232830820771,27.543969849246235,83.61757105943153,73.63713798977854,78.62735452460504,79.52261306532662,26.989112227805695,53.25586264656616,47.232799213128715,1252,WEAK
SSWL,33429852160.0,SMALL CAP,17.651163,1.9514436,0.0,52.775,0.07028,0.03845,0.229,-0.026,212.52,AUTO,Consumer Cyclical,Auto Parts,2026-05-11,22.9,-2.6,10.15,1138,0.0,7.028,3.845,52.775,-2.2078500000000005,1612,35.28,13.95,7.59,4.54,17.976499999999998,1883,13.220401811844194,1542,EXPENSIVE,42.27386934673367,41.45728643216081,28.475711892797317,39.187604690117254,71.71273031825795,25.984087102177554,48.848408710217754,70.54263565891473,57.83645655877342,64.18954610884407,12.60469011725293,67.0644891122278,39.834589614740366,47.21563116481738,1253,WEAK
RELINFRA,28980865024.0,SMALL CAP,0.45747423,0.16940175,0.0,21.171,0.10809,0.30998,-0.146,0.0,71.0,IT,Utilities,Utilities - Independent Power Producers,2026-05-11,-14.6,0.0,-7.3,1817,0.0,10.809,30.998,21.171,8.8751,527,30.83,9.76,6.14,7.67,14.4865,2225,330.10788559775773,201,UNDERVALUED,42.27386934673367,55.653266331658294,49.790619765494135,49.128978224455615,12.876884422110551,40.619765494137354,26.748324958123952,99.79328165374677,94.37819420783646,97.08573793079162,9.798994974874372,40.45226130653266,25.12562814070352,47.205464169072904,1254,WEAK
ORBTEXP,4253184000.0,MICRO CAP,11.12552,1.4226174,0.0,3.749,0.14231,0.16444,0.044,-0.004,160.43,FMCG,Consumer Cyclical,Textile Manufacturing,2026-05-11,4.4,-0.4,2.0,1437,0.0,14.231,16.444,3.749,8.005399999999998,580,37.7,6.63,1.99,6.54,15.027500000000002,2203,23.6046268282876,1298,EXPENSIVE,42.27386934673367,67.58793969849246,71.8174204355109,58.308207705192636,38.63065326633166,27.051926298157454,32.84128978224456,87.44186046511628,66.43952299829643,76.94069173170635,19.38860971524288,25.335008375209377,22.361809045226128,47.20534940161765,1255,WEAK
CELLO,91170299904.0,MID CAP,29.52432,3.9837656,0.0,0.221,0.17953,0.13387999,0.002,-0.278,412.75,FMCG,Consumer Cyclical,"Furnishings, Fixtures & Appliances",2026-05-11,0.2,-27.800000000000004,-13.800000000000002,1954,0.0,17.953,13.387999,0.221,8.71079975,535,51.91,15.15,14.37,7.59,25.547,580,-19.36251985180509,2043,EXPENSIVE,42.27386934673367,75.41876046901173,83.9824120603015,63.87353433835846,31.197654941373532,14.614740368509214,22.906197654941373,46.51162790697674,30.664395229982965,38.58801156847986,60.42713567839196,74.07872696817421,67.2529313232831,47.20210817634254,1256,WEAK
CDSL,256401211392.0,LARGE CAP,56.301056,14.714067,0.0,0.11,0.38924998,0.38888,0.055,-0.199,1226.8,OTHERS,Financial Services,Capital Markets,2026-05-11,5.5,-19.9,-7.200000000000001,1815,0.0,38.924998,38.888,0.11,21.3884994,155,48.44,41.35,10.11,7.43,31.1435,175,-7.854377242442062,1938,EXPENSIVE,42.27386934673367,91.91792294807371,85.0502512562814,70.68676716917923,40.74539363484087,17.567001675041876,29.156197654941373,19.74160206718346,4.770017035775128,12.255809551479295,50.02093802345059,97.69681742043551,73.85887772194305,47.17582690192065,1257,WEAK
ALKYLAMINE,84172881920.0,MID CAP,46.795567,6.0008097,0.0,0.0,0.13975,0.11769,-0.046,-0.035,1645.8,CHEMICALS,Basic Materials,Specialty Chemicals,2026-05-11,-4.6,-3.5000000000000004,-4.05,1736,0.0,13.975,11.769,0.0,7.13475,631,63.03,17.99,7.23,3.01,28.964,277,3.610304881051654,1773,EXPENSIVE,42.27386934673367,66.66666666666666,93.27889447236181,62.231993299832496,20.540201005025125,25.586264656616414,23.06323283082077,25.94315245478036,19.71890971039182,22.83103108258609,92.56700167504187,77.40787269681742,84.98743718592965,47.15226149289913,1258,WEAK
DPABHUSHAN,23670269952.0,SMALL CAP,12.691555,4.6646905,0.0,44.551,0.08420999,0.05406,0.128,0.936,1036.9,FMCG,Consumer Cyclical,Luxury Goods,2026-05-11,12.8,93.6,53.2,428,0.0,8.420999,5.406,44.551,-0.577300300000001,1452,35.44,3.48,8.94,9.97,14.685999999999998,2218,230.8324813104917,260,UNDERVALUED,42.27386934673367,47.571189279731996,31.825795644891127,42.3031825795645,55.548576214405365,87.1859296482412,71.36725293132328,83.4625322997416,26.362862010221466,54.91269715498153,13.06532663316583,7.558626465661641,10.311976549413735,47.14606539414538,1259,WEAK
VIDYAWIRES,20052629504.0,SMALL CAP,39.283333,8.068463,0.0,99.197,0.050580002,0.03131,0.293,0.091,94.28,CAPITAL GOODS,Industrials,Electrical Equipment & Parts,2026-05-11,29.3,9.1,19.2,886,0.0,5.0580002,3.131,99.197,-7.619549940000001,1965,47.08,14.92,4.71,6.96,21.4355,1297,11.685935967115926,1592,EXPENSIVE,42.27386934673367,32.747068676716914,14.195979899497488,32.84757118927973,77.99413735343383,60.48994974874372,69.24204355108877,32.97157622739018,13.245315161839862,23.10844569461502,45.89614740368509,73.0108877721943,59.45351758793969,47.13927707862149,1260,WEAK
GHCL,45240758272.0,SMALL CAP,9.233734,1.2912344,0.0,2.663,0.17169,0.16598,-0.029,-0.362,491.05,CHEMICALS,Basic Materials,Chemicals,2026-05-11,-2.9000000000000004,-36.2,-19.55,2059,0.0,17.169,16.598,2.663,9.0339,517,46.68,7.6,1.76,2.22,18.836,1748,-90.04670117067943,2241,EXPENSIVE,42.27386934673367,73.74371859296483,74.5393634840871,61.31490787269682,22.340871021775545,12.185929648241206,17.263400335008377,91.11111111111111,69.33560477001703,80.22335794056407,44.765494137353436,30.44388609715243,37.60469011725293,47.139102073874966,1261,WEAK
UTTAMSUGAR,9688989696.0,SMALL CAP,8.700342,1.2218583,0.0,34.457,0.08618,0.048460003,0.227,-0.039,254.05,FMCG,Consumer Defensive,Confectioners,2026-05-11,22.7,-3.9,9.4,1161,0.0,8.618,4.8460003,34.457,0.3512000749999995,1326,40.52,2.51,6.23,4.87,16.0055,2128,15.702538435733016,1465,EXPENSIVE,42.27386934673367,48.49246231155779,38.52596314907873,44.011725293132336,71.52428810720268,25.29313232830821,48.40871021775544,92.24806201550388,71.55025553662692,81.8991587760654,27.80569514237856,2.512562814070352,15.159128978224457,47.137788204124305,1262,WEAK
KIRIINDUS,26800340992.0,SMALL CAP,0.5093699,0.7046501,0.0,37.3,-0.34857,6.25453,-0.028,29.226,411.25,CHEMICALS,Basic Materials,Specialty Chemicals,2026-05-11,-2.8000000000000003,2922.6,1459.9,25,0.0,-34.857,625.453,37.3,142.17615,16,36.18,3.93,1.98,3.12,14.025,2250,172251.4150874552,5,UNDERVALUED,42.27386934673367,5.067001675041876,36.85092127303183,26.306532663316588,22.508375209380237,99.2462311557789,60.87730318257957,99.74160206718346,85.09369676320273,92.4176494151931,15.054438860971525,9.840871021775545,12.447654941373536,47.12821162508217,1263,WEAK
SARDAEN,204046368768.0,LARGE CAP,19.308102,2.9157917,0.0,37.709,0.17232999,0.18537001,-0.033,-0.036,579.05,METALS,Basic Materials,Steel,2026-05-11,-3.3000000000000003,-3.6,-3.45,1720,0.0,17.232999,18.537001,37.709,6.033249949999998,729,45.18,28.17,18.87,9.91,27.9905,350,6.766963188080326,1705,EXPENSIVE,42.27386934673367,73.95309882747068,36.47403685092127,53.785594639866005,21.984924623115578,25.481574539363482,23.73324958123953,66.66666666666666,41.69505962521295,54.1808631459398,40.15912897822446,89.97068676716918,65.06490787269682,47.10480747005899,1264,WEAK
ONEPOINT,15959826432.0,SMALL CAP,44.705883,3.8054702,0.0,12.498,0.15447,0.12901,0.177,0.1,60.8,CAPITAL GOODS,Industrials,Specialty Business Services,2026-05-11,17.7,10.0,13.85,1031,0.0,15.447,12.901000000000002,12.498,6.609549999999999,670,37.79,8.33,7.48,1.05,17.4905,1957,15.488651544724934,1471,EXPENSIVE,42.27386934673367,69.93299832495813,58.8358458961474,56.649916247906205,64.00753768844221,61.264656616415415,62.63609715242882,27.545219638242894,32.28279386712095,29.91400675268192,19.597989949748744,33.52177554438861,26.559882747068677,47.08058192005062,1265,WEAK
ABINFRA,9211342848.0,SMALL CAP,38.972973,5.924404,0.0,58.087,0.13009,0.082370006,-0.008,0.105,14.42,CAPITAL GOODS,Industrials,Engineering & Construction,2026-05-11,-0.8,10.5,4.85,1325,0.0,13.009,8.2370006,58.087,0.1532501499999989,1345,56.78,14.37,6.09,0.7,25.6365,574,14.17267706458216,1521,EXPENSIVE,42.27386934673367,63.60971524288107,25.837520938023452,47.52093802345059,25.418760469011726,61.64154103852596,43.530150753768844,33.281653746770026,20.10221465076661,26.691934198768315,74.47654941373534,69.74455611390285,72.1105527638191,47.07582402568331,1266,WEAK
WHIRLPOOL,115497517056.0,MID CAP,34.746086,1.4142425,0.0,6.334,0.022449998,0.042340003,0.04,-0.396,910.0,FMCG,Consumer Cyclical,"Furnishings, Fixtures & Appliances",2026-05-11,4.0,-39.6,-17.8,2031,0.0,2.2449998,4.2340003,6.334,1.0986000150000002,1243,61.6,23.97,13.28,3.99,31.672,157,-11.826923205732149,1977,EXPENSIVE,42.27386934673367,21.984924623115578,66.83417085427136,39.070351758793976,37.709380234505865,11.180904522613066,24.445142378559467,38.29457364341085,66.65247018739353,52.47352191540219,89.09128978224456,85.88777219430486,87.48953098827471,47.04725882194141,1267,WEAK
SKFINDIA,84613079040.0,MID CAP,17.286133,3.0777726,0.0,0.122,0.11465,0.11158,-0.541,-0.434,1711.5,CAPITAL GOODS,Industrials,Tools & Accessories,2026-05-11,-54.1,-43.4,-48.75,2324,0.0,11.465,11.158,0.122,6.216799999999999,710,61.64,18.05,19.17,4.04,31.3775,164,-63.259187199427565,2198,EXPENSIVE,42.27386934673367,58.165829145728644,84.96649916247905,57.16917922948073,3.47571189279732,10.489949748743719,6.98283082077052,71.36950904392765,39.522998296422486,55.44625367017507,89.23785594639865,77.5963149078727,83.41708542713567,47.01827083453752,1268,WEAK
COLPAL,581777293312.0,LARGE CAP,43.84994,36.770897,0.0,3.791,0.27304,0.22483,0.017,0.003,2139.0,FMCG,Consumer Defensive,Household & Personal Products,2026-05-11,1.7000000000000002,0.3,1.0,1471,0.0,27.304,22.483,3.791,13.43285,320,38.66,29.54,22.41,3.35,27.6605,370,1.9333099771306068,1805,EXPENSIVE,42.27386934673367,85.42713567839196,71.69179229480737,65.41876046901173,33.458961474036855,54.22948073701842,43.84422110552764,28.578811369509044,0.9369676320272573,14.757889500768151,21.712730318257954,91.08040201005025,56.3965661641541,47.009785605346266,1269,WEAK
RAMRAT,40648855552.0,SMALL CAP,47.280132,8.000478,0.0,122.585,0.049829997,0.01968,0.438,0.796,435.45,CAPITAL GOODS,Industrials,Electrical Equipment & Parts,2026-05-11,43.8,79.60000000000001,61.7,383,0.0,4.9829997,1.968,122.585,-10.27160009,2050,35.97,13.5,6.86,1.23,18.2315,1848,55.10327048004773,910,FAIR VALUE,42.27386934673367,32.370184254606365,10.259631490787271,31.90954773869347,85.678391959799,85.46901172529313,85.57370184254606,25.529715762273902,13.330494037478704,19.430104899876305,14.489112227805695,64.19597989949749,39.34254606365159,46.999505067077436,1270,WEAK
RATNAMANI,213514240000.0,LARGE CAP,36.481438,5.5162992,0.0,6.134,0.1609,0.11417,-0.19,-0.175,3046.2,METALS,Basic Materials,Steel,2026-05-11,-19.0,-17.5,-18.25,2037,0.0,16.09,11.417,6.134,7.06785,635,64.95,30.37,29.18,5.09,38.6295,20,-7.856003368525652,1939,EXPENSIVE,42.27386934673367,71.69179229480737,67.12730318257957,59.011725293132336,10.59463986599665,18.67671691792295,14.6356783919598,36.33074935400517,21.976149914821125,29.15344963441315,99.16247906197655,91.52010050251256,95.34128978224456,46.99316898885918,1271,WEAK
FORTIS,735442501632.0,LARGE CAP,76.34405,7.8071904,0.0,32.958,0.1702,0.1094,0.175,-0.216,974.15,PHARMA,Healthcare,Medical Care Facilities,2026-05-11,17.5,-21.6,-2.0500000000000007,1682,0.0,17.02,10.94,32.958,4.5452,846,56.27,24.42,13.6,0.79,30.3415,202,-4.121335870132758,1895,EXPENSIVE,42.27386934673367,73.36683417085426,39.7822445561139,54.212730318257954,63.484087102177554,17.04355108877722,40.26381909547739,12.764857881136951,13.58603066439523,13.17544427276609,73.34589614740369,86.76716917922947,80.05653266331657,46.98936021133713,1272,WEAK
AWFIS,27804211200.0,SMALL CAP,47.68712,5.556191,0.0,290.895,0.10435,0.041350003,0.202,0.399,388.65,CAPITAL GOODS,Industrials,Rental & Leasing Services,2026-05-11,20.200000000000003,39.900000000000006,30.050000000000004,659,0.0,10.435,4.135000300000001,290.895,-24.925249925000003,2222,52.62,6.26,2.39,0.03,20.8895,1373,31.339300786533688,1171,EXPENSIVE,42.27386934673367,54.187604690117254,3.936348408710218,39.37185929648242,68.5929648241206,77.49162479061977,73.04229480737018,25.426356589147286,21.76320272572402,23.59477965743565,62.437185929648244,22.801507537688444,42.619346733668344,46.967071509376574,1273,WEAK
