SYMBOL,MARKET_CAP,MARKET_CAP_CATEGORY,PE_RATIO,PRICE_TO_BOOK,ROE,DEBT_TO_EQUITY,OPERATING_MARGIN,PROFIT_MARGIN,REVENUE_GROWTH,EARNINGS_GROWTH,CURRENT_PRICE,SECTOR,RAW_SECTOR,INDUSTRY,FETCH_DATE,REVENUE_GROWTH_SCORE,EARNINGS_GROWTH_SCORE,GROWTH_SCORE,GROWTH_RANK,ROE_SCORE,OPERATING_MARGIN_SCORE,PROFIT_MARGIN_SCORE,DEBT_PENALTY,QUALITY_SCORE,QUALITY_RANK,PROMOTER_HOLDING,FII_HOLDING,DII_HOLDING,PLEDGE_PERCENT,OWNERSHIP_SCORE,OWNERSHIP_RANK,VALUATION_SCORE,VALUATION_RANK,VALUATION_STATUS,ROE_FACTOR,MARGIN_FACTOR,DEBT_FACTOR,QUALITY_FACTOR,REVENUE_FACTOR,EARNINGS_FACTOR,GROWTH_FACTOR,PE_FACTOR,PB_FACTOR,VALUE_FACTOR,PROMOTER_FACTOR,FII_FACTOR,OWNERSHIP_FACTOR,FACTOR_SCORE,FACTOR_RANK,FACTOR_GRADE,VOLATILITY,SHARPE_RATIO,MAX_DRAWDOWN,RISK_SCORE,RISK_RANK
RAJRILTD,11678483456.0,SMALL CAP,49.380955,10.641355,0.0,152.096,0.03836,0.030620001,0.332,-0.3,20.74,FMCG,Consumer Cyclical,Textile Manufacturing,2026-05-11,33.2,-30.0,1.6000000000000014,1449,0.0,3.836,3.0620001,152.096,-13.293299975000002,2100,63.15,12.05,4.11,7.72,25.973000000000003,535,-14.596431213403651,2002,EXPENSIVE,42.27386934673367,27.30318257956449,8.417085427135678,29.5142378559464,80.82077051926298,14.028475711892796,47.42462311557789,23.565891472868216,8.432708688245315,15.999300080556765,92.92294807370185,55.92546063651591,74.42420435510887,41.16635917859041,1586,WEAK,0.245580462048613,-0.09907421444499077,-0.3773885517653517,167.7826878471442,159
BALMLAWRIE,33436381184.0,SMALL CAP,12.509916,1.7189299,0.0,12.098,0.10446999,0.10353,0.042,0.032,195.53,CAPITAL GOODS,Industrials,Conglomerates,2026-05-11,4.2,3.2,3.7,1361,0.0,10.446999,10.353,12.098,4.512549699999999,849,56.58,3.17,5.6,0.59,22.094999999999995,1196,28.324094649228336,1221,EXPENSIVE,42.27386934673367,54.313232830820766,59.25460636515913,50.48576214405361,38.23283082077052,56.13484087102177,47.18383584589614,83.87596899224806,61.83986371379898,72.85791635302353,74.07872696817421,5.925460636515913,40.00209380234506,51.87288142805864,934,AVERAGE,0.24777092524053831,0.04784168090338631,-0.327811055467503,167.73188457067744,160
BIOCON,632267931648.0,LARGE CAP,138.95018,1.8778768,0.0,50.024,0.07625,0.03591,0.092,4.095,390.45,PHARMA,Healthcare,Biotechnology,2026-05-11,9.2,409.5,209.35,130,0.0,7.625,3.591,50.024,-1.8171500000000007,1570,49.31,40.57,10.16,8.12,31.157499999999995,174,104.67634558061911,494,UNDERVALUED,42.27386934673367,44.17922948073702,29.48073701842546,40.47738693467337,47.96901172529313,96.10552763819096,72.03726968174205,5.529715762273902,58.8160136286201,32.172864695447004,52.63819095477387,97.2361809045226,74.93718592964824,55.17640710994368,706,AVERAGE,0.2596857673688828,0.8153894601028049,-0.19342983190214735,167.63353988989329,161
INDIAMART,124079964160.0,MID CAP,26.185646,5.168806,0.20703,0.962,0.31066,0.30253,0.139,-0.723,2065.0,OTHERS,Communication Services,Internet Content & Information,2026-05-11,13.900000000000002,-72.3,-29.2,2172,20.703,31.066,30.253000000000004,0.962,24.0329,125,45.77,12.77,18.89,9.61,23.612,918,-75.50003708958036,2222,EXPENSIVE,96.10552763819096,87.98157453936348,80.27638190954774,89.69011725293133,57.72613065326632,3.726968174204355,30.72654941373534,51.47286821705427,23.46678023850085,37.46982422777756,42.252931323283086,59.92462311557789,51.08877721943048,53.83672028944161,806,AVERAGE,0.24782712004235458,-0.22274018629293044,-0.2836664887439375,167.56240841612185,162
RAINBOW,131314196480.0,MID CAP,51.409847,8.660311,0.0,53.24,0.24104999,0.15968001,0.119,0.056,1294.5,PHARMA,Healthcare,Medical Care Facilities,2026-05-11,11.9,5.6000000000000005,8.75,1187,0.0,24.104999,15.968001,53.24,5.89949995,746,55.49,15.32,14.26,4.04,27.1785,406,7.509996337240752,1693,EXPENSIVE,42.27386934673367,82.74706867671692,28.266331658291456,55.66164154103853,53.97822445561139,57.72613065326632,55.85217755443885,22.11886304909561,11.839863713798977,16.979363381447293,70.93802345058626,74.12060301507537,72.52931323283082,51.355881051498834,978,AVERAGE,0.24792000940997239,-0.04908201080486521,-0.3202783224131063,167.39060307814,163
LEMERITE,10733016064.0,SMALL CAP,85.71985,8.349441,0.0,65.949,0.022950001,0.034089997,-0.231,7.0,440.6,FMCG,Consumer Cyclical,Textile Manufacturing,2026-05-11,-23.1,700.0,338.45,79,0.0,2.2950001,3.4089997,65.949,-5.054150045,1836,48.08,3.4,3.46,1.97,18.516,1800,249.04378773555985,246,UNDERVALUED,42.27386934673367,22.110552763819097,23.03182579564489,30.360134003350083,9.128978224455611,97.571189279732,53.3500837520938,11.007751937984496,12.649063032367971,11.828407485176234,48.65996649916248,7.035175879396985,27.847571189279734,33.04826106152436,1837,WEAK,0.26787152868014874,1.3879329749607325,-0.16019372824606415,167.36192869184842,164
AADHARHFC,217372573696.0,LARGE CAP,20.1413,3.1302545,0.0,255.35,0.64915,0.48024,0.2,0.173,498.9,NBFC,Financial Services,Mortgage Finance,2026-05-11,20.0,17.299999999999997,18.65,906,0.0,64.915,48.024,255.35,5.945500000000003,742,24.45,30.3,10.38,4.07,19.8355,1558,37.33780383728423,1090,EXPENSIVE,42.27386934673367,96.4824120603015,4.731993299832496,56.448911222780566,68.19514237855945,66.08040201005025,67.13777219430486,64.85788113695091,38.84156729131176,51.84972421413133,6.407035175879397,91.4572864321608,48.9321608040201,57.23238202875591,569,AVERAGE,0.25987875056999166,0.6053128248340658,-0.18662586651610158,167.0558119155465,165
FCONSUMER,698962112.0,MICRO CAP,0.0,-0.24005488,0.0,0.0,-0.05809,-0.10972,0.012,0.0,0.35,FMCG,Consumer Defensive,Packaged Foods,2026-05-11,1.2,0.0,0.6,1486,0.0,-5.809,-10.972,0.0,-4.4857,1794,55.24,9.17,8.9,5.46,23.764000000000003,888,-54.97142320122799,2179,EXPENSIVE,42.27386934673367,10.510887772194303,93.2788944723618,39.76968174204355,32.41206030150754,40.61976549413736,36.515912897822446,,97.10391822827938,,70.18425460636516,37.45812395309883,53.821189279732,,2303,WEAK,0.23940916206048618,-1.2198901191031704,-0.41509430355005283,167.01660514147517,166
CANFINHOME,113886724096.0,MID CAP,10.490617,2.0849533,0.19655001,637.09,0.80419,0.67294997,0.243,0.478,855.3,NBFC,Financial Services,Mortgage Finance,2026-05-11,24.3,47.8,36.05,583,19.655001,80.419,67.294997,637.09,-15.88030040000001,2138,34.46,10.18,10.38,7.1,17.0,2020,154.89532316650667,346,UNDERVALUED,95.35175879396984,97.94807370184256,1.1725293132328307,77.55443886097153,73.178391959799,79.79480737018424,76.48659966499162,88.63049095607235,55.110732538330495,71.87061174720142,11.55778894472362,43.19514237855947,27.376465661641543,66.06172703955754,162,STRONG,0.2635788916435261,0.8092617096837915,-0.16643866805129504,167.0107058089779,167
VEEDOL,25595957248.0,SMALL CAP,13.206769,2.619063,0.0,2.144,0.079780005,0.0926,0.115,0.167,1506.1,CHEMICALS,Basic Materials,Specialty Chemicals,2026-05-11,11.5,16.7,14.1,1025,0.0,7.9780005,9.26,2.144,4.49400015,853,45.5,13.59,2.72,9.55,19.727,1577,52.418320288004495,934,FAIR VALUE,42.27386934673367,45.60301507537689,76.13065326633166,50.37688442211056,53.37102177554439,65.80820770519263,59.58961474036851,82.32558139534883,46.166950596252136,64.24626599580048,41.37353433835846,64.88693467336684,53.130234505862646,56.46524984907634,626,AVERAGE,0.2490434826474446,0.17957698495528004,-0.3575888326134825,166.9258460764487,168
BANKBARODA,1375582420992.0,LARGE CAP,6.9324994,0.83728105,0.12738,0.0,0.38452998,0.31175,-0.076,0.071,266.0,BANKING,Financial Services,Banks - Regional,2026-05-11,-7.6,7.1,-0.25,1612,12.738,38.452998,31.175000000000004,0.0,23.7879494,129,34.88,36.63,29.29,2.15,30.3045,205,72.32503689429345,773,UNDERVALUED,90.536013400335,91.70854271356784,93.2788944723618,91.5536013400335,18.362646566164152,58.94053601340033,38.651591289782246,94.93540051679588,81.00511073253833,87.97025562466709,11.76716917922948,95.01675041876048,53.391959798994975,67.33400087367714,129,STRONG,0.25864655965594713,0.8881743527116017,-0.2368623923936789,166.64761539726592,169
BERGEPAINT,575830491136.0,LARGE CAP,54.689926,9.165909,0.0,11.082,0.124309994,0.08997,0.003,-0.079,493.85,CHEMICALS,Basic Materials,Specialty Chemicals,2026-05-11,0.3,-7.9,-3.8,1730,0.0,12.4309994,8.997,11.082,4.87034982,820,57.59,28.57,24.91,7.63,34.192,93,-0.3291281189904156,1846,EXPENSIVE,42.27386934673367,61.80904522613066,60.678391959798994,53.76884422110553,31.34422110552764,23.15745393634841,27.250837520938024,20.41343669250646,11.115843270868824,15.76463998168764,76.57035175879398,90.28475711892796,83.42755443886097,44.14434340672278,1429,WEAK,0.24885302989382402,-0.22098563880093242,-0.32147840970683195,166.07475921960537,170
DBSTOCKBRO,976149952.0,MICRO CAP,31.337078,1.2174255,0.0,3.583,0.18462,0.14595,-0.287,-0.167,27.89,OTHERS,Financial Services,Capital Markets,2026-05-11,-28.7,-16.7,-22.7,2098,0.0,18.462,14.595,3.583,8.829049999999999,529,43.19,12.66,1.45,2.33,19.044,1709,9.931157126534522,1631,EXPENSIVE,42.27386934673367,76.25628140703517,72.36180904522614,61.88442211055276,7.223618090452261,19.09547738693467,13.159547738693464,43.049095607235145,71.76320272572401,57.40614916647958,34.96649916247907,59.27554438860972,47.12102177554439,43.418625143178666,1468,WEAK,0.25289581829467345,0.11550122927599724,-0.2694377599147634,166.05276750911392,171
ADANIPORTS,4071786807296.0,LARGE CAP,30.329502,4.23558,0.15592,64.051,0.41025,0.33060002,0.265,0.036,1767.3,CAPITAL GOODS,Industrials,Marine Shipping,2026-05-11,26.5,3.6,15.05,997,15.592,41.025,33.060002,64.051,19.6246005,182,36.78,40.74,29.34,0.77,32.353,127,11.96259246807374,1582,EXPENSIVE,92.964824120603,92.8391959798995,23.785594639866,79.0787269681742,75.16750418760469,56.44891122278057,65.80820770519263,44.8062015503876,29.216354344122657,37.01127794725512,16.771356783919597,97.4036850921273,57.08752093802345,62.285840179065765,288,AVERAGE,0.26746388016359224,1.1406340240676105,-0.16978727797499127,165.894885693922,172
SUNDRMFAST,175089467392.0,MID CAP,29.600355,4.3217688,0.14583999,14.532,0.116009995,0.094,0.106,0.297,833.25,AUTO,Consumer Cyclical,Auto Parts,2026-05-11,10.6,29.7,20.15,863,14.583999,11.6009995,9.4,14.532,9.481499499999998,492,58.29,17.4,17.72,2.93,29.7585,234,38.39392773128267,1077,EXPENSIVE,92.12730318257957,58.8358458961474,56.19765494137353,71.62479061976549,51.36097152428811,73.40871021775544,62.38484087102178,46.30490956072351,28.91822827938671,37.61156892005511,78.76884422110552,76.88442211055276,77.82663316582915,63.29052986441304,246,AVERAGE,0.24897987487404788,-0.3790688021774553,-0.2973920547708784,165.86440909366655,173
ATUL,202912579584.0,LARGE CAP,29.91579,3.2611513,0.11529,2.907,0.120620005,0.108059995,0.15,0.661,6892.0,CHEMICALS,Basic Materials,Specialty Chemicals,2026-05-11,15.0,66.10000000000001,40.55,537,11.529,12.0620005,10.8059995,2.907,10.064550025,465,48.24,22.49,13.91,5.8,26.5285,470,76.82235672058523,722,UNDERVALUED,89.57286432160804,60.42713567839196,73.95309882747068,74.79061976549414,59.54773869346733,83.41708542713567,71.4824120603015,45.63307493540052,37.43611584327087,41.53459538933569,49.37185929648241,84.08710217755444,66.72948073701843,65.53472477300951,183,STRONG,0.2544906364726285,0.19199578928272026,-0.2615082973638203,165.5926302472118,174
STARPAPER,2245037312.0,MICRO CAP,5.71223,0.318029,0.0,0.64,-0.010779999,0.09493,-0.058,0.065,142.92,OTHERS,Basic Materials,Paper & Paper Products,2026-05-11,-5.800000000000001,6.5,0.3499999999999996,1496,0.0,-1.0779999,9.493,0.64,1.98585003,1137,62.4,10.86,1.89,8.72,24.6985,721,135.47082017016083,384,UNDERVALUED,42.27386934673367,14.154103852596316,81.67922948073702,38.9070351758794,19.68174204355109,58.39614740368509,39.03894472361809,96.84754521963823,92.54684838160136,94.6971968006198,91.03852596314908,47.63400335008375,69.33626465661641,56.190486261296485,642,AVERAGE,0.24885952214164264,-0.4186206801903907,-0.33767407330613874,164.98163920441846,175
CENTENKA,9628461056.0,SMALL CAP,14.118873,0.67050827,0.0,2.535,0.06627,0.040939998,-0.166,0.697,440.65,FMCG,Consumer Cyclical,Textile Manufacturing,2026-05-11,-16.6,69.69999999999999,26.55,723,0.0,6.627,4.0939998,2.535,2.75809995,1036,41.21,12.59,6.16,6.59,19.0815,1698,195.6749041656117,293,UNDERVALUED,42.27386934673367,39.84505862646567,74.91624790619765,47.83082077051927,11.76716917922948,84.17085427135679,47.969011725293136,80.10335917312662,85.8603066439523,82.98183290853946,29.376046901172533,59.10804020100503,44.242043551088784,54.18472504066936,778,AVERAGE,0.2568595769124617,0.37196670088770983,-0.28213836914393764,164.3036987599991,176
FEDDERSHOL,0.0,UNKNOWN,0.0,1.0971863,0.0,9.448,0.01392,0.23191,-0.102,5.741,36.07,OTHERS,,,2026-05-11,-10.2,574.0999999999999,281.94999999999993,97,0.0,1.392,23.191,9.448,5.27055,784,48.61,5.33,6.83,5.45,19.774999999999995,1567,17290.342667330056,14,UNDERVALUED,42.27386934673367,18.84422110552764,63.02345058626466,37.051926298157454,16.122278056951426,96.90117252931324,56.51172529313233,,74.91482112436117,,50.73283082077052,17.106365159128977,33.91959798994975,,1927,WEAK,0.29452621018556324,-0.37366352499793776,-0.06675942906663423,164.27500329926167,177
BAYERCROP,201749544960.0,LARGE CAP,30.05557,6.4585238,0.0,3.266,0.092480004,0.11928,0.047,1.798,4489.1,OTHERS,Basic Materials,Agricultural Inputs,2026-05-11,4.7,179.8,92.25,274,0.0,9.2480004,11.928,3.266,5.42980012,773,59.92,20.8,16.45,0.59,31.2655,169,185.4434586678053,306,UNDERVALUED,42.27386934673367,50.58626465661642,73.07370184254607,51.75879396984926,39.09128978224455,92.3785594639866,65.73492462311557,45.11627906976744,17.844974446337307,31.480626758052374,83.66834170854271,81.26046901172529,82.46440536013401,58.037122001526726,514,AVERAGE,0.253230831755356,-0.01823285913385818,-0.3208774406203957,164.11862664058495,178
HCLTECH,3232984203264.0,LARGE CAP,19.473598,4.326109,0.23357001,6.935,0.16486,0.128,0.053,-0.002,1194.9,IT,Technology,Information Technology Services,2026-05-11,5.3,-0.2,2.55,1412,23.357001,16.486,12.8,6.935,15.62725035,252,27.11,31.18,21.65,6.6,23.594999999999995,922,8.68059170687295,1665,EXPENSIVE,97.02680067001675,72.571189279732,65.74539363484088,80.98827470686768,40.30569514237856,27.093802345058627,33.699748743718594,66.45994832041343,28.833049403747868,47.64649886208065,7.705192629815745,92.21105527638191,49.95812395309883,53.92733159821178,795,AVERAGE,0.24727761067336018,-1.0779020985899335,-0.3026965160838698,164.0571807486307,179
MAXHEALTH,1010178326528.0,LARGE CAP,71.18998,10.105342,0.0,32.579,0.20656,0.17434,0.107,0.266,1037.95,PHARMA,Healthcare,Medical Care Facilities,2026-05-11,10.7,26.6,18.65,907,0.0,20.656,17.434,32.579,7.297399999999999,625,42.97,37.17,18.38,1.17,30.6685,189,14.740046340855669,1503,EXPENSIVE,42.27386934673367,79.35510887772195,40.15912897822446,56.68341708542714,51.73785594639866,71.60804020100502,61.672948073701846,14.521963824289404,9.540034071550256,12.03099894791983,34.25460636515913,95.35175879396984,64.80318257956449,50.87374585323556,1019,AVERAGE,0.2527603652251494,-0.3163550219248253,-0.28332951912523996,164.0461579165314,180
HNDFDS,63874945024.0,MID CAP,46.689957,6.1360817,0.0,86.577,0.06798,0.03375,0.135,0.238,534.6,CAPITAL GOODS,Industrials,Conglomerates,2026-05-11,13.5,23.8,18.65,905,0.0,6.798,3.375,86.577,-5.77455,1878,42.87,24.62,15.11,7.76,25.392,608,21.038196715886592,1348,EXPENSIVE,42.27386934673367,40.66164154103852,16.959798994974875,36.56616415410385,57.20268006700168,69.87018425460636,63.53643216080402,25.994832041343667,18.95229982964225,22.47356593549296,33.96147403685092,87.39530988274706,60.67839195979899,46.66117047353075,1289,WEAK,0.259654204382263,0.25087044691718635,-0.2319875615841972,163.67567278777165,181
KIRANVYPAR,0.0,UNKNOWN,0.0,0.25225547,0.0,15.535,0.41247,0.01165,0.128,0.0,197.82,OTHERS,,,2026-05-11,12.8,0.0,6.4,1277,0.0,41.247,1.165,15.535,11.11185,420,37.52,12.91,3.96,2.64,17.730999999999998,1915,188.9270543865709,301,UNDERVALUED,42.27386934673367,92.964824120603,55.27638190954774,65.15075376884423,55.548576214405365,40.61976549413736,48.08417085427136,,93.2282793867121,,18.71859296482412,60.845896147403685,39.7822445561139,,2002,WEAK,0.3332172948781331,2.657087371023285,-0.06062110284840838,163.66194940654123,182
EXIDEIND,299795021824.0,LARGE CAP,35.16451,2.0388463,0.06172,11.308,0.07477,0.047199998,0.093,0.15,352.7,AUTO,Consumer Cyclical,Auto Parts,2026-05-11,9.3,15.0,12.15,1070,6.172,7.477,4.7199998,11.308,4.45249995,856,38.95,44.17,29.85,3.2,34.026,96,28.64870766283988,1214,EXPENSIVE,85.80402010050251,43.42546063651591,60.2177554438861,63.73534338358459,48.22026800670017,64.61474036850922,56.41750418760469,37.72609819121447,56.04770017035775,46.88689918078611,22.675879396984925,99.3718592964824,61.02386934673367,57.62800797686074,537,AVERAGE,0.2531537631259761,-0.13213198002114807,-0.32631335021732144,163.60728687400226,183
RAMCOCEM,224595918848.0,LARGE CAP,39.002872,2.973509,0.0,62.153,0.04506,0.06527,0.062,1.14,950.5,OTHERS,Basic Materials,Building Materials,2026-05-11,6.2,114.0,60.1,390,0.0,4.506,6.526999999999999,62.153,-3.23175,1696,48.74,38.93,16.11,2.74,32.4915,122,98.80050594627146,540,UNDERVALUED,42.27386934673367,30.00418760469012,24.623115577889447,33.835845896147404,42.39949748743719,88.90284757118928,65.65117252931324,33.22997416020672,40.88586030664395,37.05791723342533,51.21440536013401,96.27303182579564,73.74371859296483,52.00643269291622,924,AVERAGE,0.256721178106273,0.12774131957550247,-0.28010622720679734,163.46217791363037,184
HDBFS,570446970880.0,LARGE CAP,22.320906,2.7669508,0.13945,480.236,0.42518002,0.28924,0.184,0.357,688.6,OTHERS,Financial Services,Credit Services,2026-05-11,18.4,35.7,27.05,714,13.945,42.518002,28.924,480.236,-23.156449400000007,2213,56.03,23.03,11.9,9.46,28.5485,302,60.61622527519184,871,FAIR VALUE,91.4572864321608,93.34170854271356,1.675041876046901,74.25460636515913,65.45226130653266,75.83752093802345,70.64489112227805,60.56847545219638,43.73935264054514,52.15391404637076,72.69681742043551,84.50586264656617,78.60134003350083,69.62090006220548,72,STRONG,0.2483700555871519,-0.8250129159695885,-0.35016261126621173,163.46159066311895,185
UNITEDTEA,2742615296.0,MICRO CAP,12.40452,1.1803083,0.0,0.0,0.18264,0.221,0.036,0.178,548.9,FMCG,Consumer Defensive,Farm Products,2026-05-11,3.6,17.8,10.7,1117,0.0,18.264,22.1,0.0,11.0042,424,60.05,13.81,6.14,2.83,26.4125,489,71.69054322069914,784,UNDERVALUED,42.27386934673367,75.96314907872697,93.2788944723618,65.95058626465662,36.91373534338359,66.24790619765494,51.58082077051927,84.39276485788115,72.82793867120954,78.61035176454534,84.02428810720268,66.14321608040201,75.08375209380235,65.9982428822223,166,STRONG,0.272282834028104,1.2874764183585632,-0.17950472575240384,163.19773967192572,186
VRLLOG,46515744768.0,SMALL CAP,19.508436,4.245298,0.0,101.073,0.12319,0.07498,-0.005,0.09,265.9,CAPITAL GOODS,Industrials,Trucking,2026-05-11,-0.5,9.0,4.25,1344,0.0,12.319,7.498,101.073,-4.537100000000001,1799,48.22,5.58,5.01,5.6,19.2435,1665,22.95720312537896,1310,EXPENSIVE,42.27386934673367,61.55778894472361,13.777219430485763,44.28810720268007,25.774706867671693,60.38525963149078,43.07998324958124,66.30490956072352,29.131175468483814,47.71804251460367,49.28810720268007,18.73953098827471,34.01381909547739,42.55679945769461,1523,WEAK,0.261724126471202,0.5739843946548142,-0.25838924171141686,162.868879182725,187
PRADPME,0.0,UNKNOWN,0.0,4.649843,0.0,45.704,0.121759996,0.08116,0.06,0.068,393.2,OTHERS,,,2026-05-11,6.0,6.800000000000001,6.4,1276,0.0,12.1759996,8.116,45.704,1.1113998799999996,1240,39.08,10.57,8.2,9.62,17.937,1891,250.45183073923144,245,UNDERVALUED,42.27386934673367,61.22278056951424,31.4070351758794,47.68006700167505,41.980737018425465,58.79396984924623,50.38735343383585,,26.490630323679724,,22.98994974874372,45.686767169179234,34.33835845896148,,1989,WEAK,0.36798003128793483,3.074320672303406,-0.04793726894141137,162.7200252836579,188
HONAUT,259581509632.0,LARGE CAP,51.454723,6.1931844,0.0,2.215,0.115430005,0.10945,0.071,-0.082,29340.0,CAPITAL GOODS,Industrials,Electrical Equipment & Parts,2026-05-11,7.1,-8.200000000000001,-0.5500000000000007,1625,0.0,11.5430005,10.945,2.215,5.97765015,738,56.71,44.31,27.9,3.18,39.7985,10,0.8405149232235418,1828,EXPENSIVE,42.27386934673367,58.52177554438861,75.87939698492463,55.49413735343384,44.367671691792296,22.82244556113903,33.595058626465665,22.0671834625323,18.654173764906304,20.3606786137193,74.26716917922947,99.64405360134003,86.95561139028476,48.190016794770656,1188,WEAK,0.2507927090241861,-0.6093438698991994,-0.36104368932038833,162.5963901307786,189
JINDALSTEL,1253545345024.0,LARGE CAP,37.243046,2.523375,0.067719996,43.613,0.12809,0.06327,0.23,0.0,1232.0,METALS,Basic Materials,Steel,2026-05-11,23.0,0.0,11.5,1093,6.771999600000001,12.809,6.327000000000001,43.613,3.4333498600000008,953,54.48,27.82,21.97,4.23,32.48349999999999,123,13.768384865064895,1534,EXPENSIVE,86.26465661641541,63.00251256281408,32.747068676716914,66.25628140703517,71.85929648241206,40.61976549413736,56.23953098827471,35.400516795865634,47.7427597955707,41.57163829571817,67.86013400335008,89.7822445561139,78.82118927973198,60.827309233683,350,AVERAGE,0.2826893671396156,1.2588523752515355,-0.1265693239858865,162.3350971426193,190
INFY,4763327922176.0,LARGE CAP,15.570844,5.154851,0.31439,9.827,0.20928,0.16434999,0.066,0.102,1177.0,IT,Technology,Information Technology Services,2026-05-11,6.6000000000000005,10.2,8.4,1202,31.439,20.928,16.434999,9.827,20.40809975,174,15.88,30.66,19.3,9.12,18.669,1775,28.040778534531366,1229,EXPENSIVE,98.36683417085426,79.5644891122278,62.47906197654941,83.66834170854271,43.278894472361806,61.4321608040201,52.35552763819095,76.17571059431525,23.509369676320272,49.84254013531776,2.282244556113903,91.79229480737018,47.037269681742046,60.18312276743206,384,AVERAGE,0.2501815348386212,-1.0702012544805781,-0.3182033718220578,161.88838550887544,191
